prod_link,title,description,initialprice,offerprice,rating,reviews,Image1,Image2,Image3,Image4
"https://www.amazon.in/Blessing-Tree-Complete-Multivitamin-Minerals/dp/B07S2LWGQH/ref=sr_1_226?crid=1NTDY3EZF5REZ&dchild=1&keywords=supplement&qid=1590854415&sprefix=suppl%2Caps%2C307&sr=8-226
","['The Blessing Tree Biotin Hair, Skin & Nails with Complete Multivitamin, Minerals and Amino Acids - 60 Tablets']","['', '', '', '', '', '', '', '', '', 'This is a ', 'Vegetarian', ' product.', '', '', '', 'INGREDIENTS: 10 Vitamins including Biotin(Vitamin B7), 8 Minerals, 13 Amino Acids, Healthy Brain Blend, Grape Seed Extract', '', 'PROMOTES HEALTHY HAIR GROWTH: Lack of nutrients is the primary reason for hair fall and hair thinning problems. Our supplement is specifically formulated to provide all the essential nutrients required to promote healthy hair growth.', '', ""GLOWING SKIN and STRONG NAILS: As we age, so does our skin. But that doesn't mean we can't try to slow the aging process. Biotin’s rejuvenating properties can help restore radiance for a healthy, smooth complexion. Biotin also promotes growth of healthier and stronger nails."", '', 'QUALITY: Our Supplement is manufactured in an ISO 9001:2015, ISO 22000:2015, GMP, WRG registered facility', '', '', '', '']"," ? 1,199.00",,3.5 out of 5 stars,182 ratings,https://images-na.ssl-images-amazon.com/images/I/41LkZvkW4sL.jpg,https://images-na.ssl-images-amazon.com/images/I/41RkbkElLgL.jpg,https://images-na.ssl-images-amazon.com/images/I/41Ig-9UiSWL.jpg,https://images-na.ssl-images-amazon.com/images/I/51YYJiuS3IL.jpg
"https://www.amazon.in/Blessing-Tree-Testosterone-Supplement-Capsules/dp/B07MLZJXRS/ref=sr_1_171?crid=1NTDY3EZF5REZ&dchild=1&keywords=supplement&qid=1590854413&sprefix=suppl%2Caps%2C307&sr=8-171
",[],[],,,,,,,,
"https://www.amazon.in/Healthy-Cravings-Co-Crunchy-Jowar/dp/B07GB7XT2N/ref=sr_1_5?dchild=1&keywords=healthy+foods&qid=1592121375&sr=8-5
","['The Healthy Cravings Co - Roasted Jowar Puffs - Assorted Flavors - Indian Spices, Cheddar Cheese & Herbs & Sundried Tomatoes (Pack of 9, 25g Each)']","['', '', '', '', '', '', '', '', '', 'This is a ', 'Vegetarian', ' product.', '', '', '', 'Cholesterol free', '', '0% Trans-fat', '', 'Gluten Free', '', 'Protein Rich', '', 'High Dietary Fibre', '', '', '', '']",,,4.0 out of 5 stars,200 ratings,https://images-na.ssl-images-amazon.com/images/I/411rR%2BlfLyL.jpg,"https://images-na.ssl-images-amazon.com/images/I/813zCqVBrcLBG85,85,85_BR-120_.jpg",https://images-na.ssl-images-amazon.com/images/I/61inAgbhSeL.jpg,https://images-na.ssl-images-amazon.com/images/I/41bwuonJuuL.jpg
"https://www.amazon.in/Threptin-Chocolate-Protein-Supplement-Biscuits/dp/B01KI5AQCS/ref=sr_1_46?dchild=1&keywords=healthy+foods&qid=1592121375&sr=8-46
",['Threptin Chocolate Protein Supplement Biscuits - 275 g'],"['', '', '', 'Delicious Chocolate-Flavoured High-Calorie Protein Supplement Fortified With B-Vitamins.', '', 'Threptin Diskettes offers health benefits to all age groups like growing children, pregnant or lactating women, people with stressful life, the aged and recuperating patients.', '', 'Threptin Diskettes is a complete protein of high biological value. (100% Vegetarian Product)', '', 'Moreover, Threptin Diskettes is cholesterol and trans-fat free.', '', 'Threptin Diskettes relieve hunger in between meals.', '', '', '', '']",,? 433.00,4.3 out of 5 stars,218 ratings,https://images-na.ssl-images-amazon.com/images/I/51u37JYfXAL.jpg,https://images-na.ssl-images-amazon.com/images/I/51%2BdT-jdXKL.jpg,https://images-na.ssl-images-amazon.com/images/I/510hG8UW-QL.jpg,https://images-na.ssl-images-amazon.com/images/I/51t5owi9qxL.jpg
"https://www.amazon.in/THREPTIN-Threptin-Lite-275-g/dp/B01KI3ZP0S/ref=sr_1_173?crid=1NTDY3EZF5REZ&dchild=1&keywords=supplement&qid=1590854413&sprefix=suppl%2Caps%2C307&sr=8-173
",['Threptin Lite - 275 g'],"['', '', '', '', '', '', '', '', '', 'This is a ', 'Vegetarian', ' product.', '', '', '', 'Casein and Whey protein of high biological value', '', 'No Sugar – Suitable for Diabetic and Calorie conscious', '', 'No Trans Fat and No Cholesterol – Heart friendly', '', 'Dietary fibre – Helps maintain digestive health', '', 'Anti-oxidants – Protect body tissue from damage', '', 'B Vitamins – Help lower homocysteine levels in diabetic / cardiac individuals', '', '', '', '']",,? 372.00,4.4 out of 5 stars,296 ratings,https://images-na.ssl-images-amazon.com/images/I/514t%2BKTymDL.jpg,https://images-na.ssl-images-amazon.com/images/I/51rSkSgLhfL.jpg,https://images-na.ssl-images-amazon.com/images/I/514t%2BKTymDL.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V19223467
"https://www.amazon.in/Threptin-Protein-Supplement-Diskettes-275/dp/B01KI4ZFD4/ref=sr_1_171?dchild=1&keywords=healthy+foods&qid=1592121377&sr=8-171
",[],[],,,,,,,,
"https://www.amazon.in/Timios-Flavours-Toddlers-Nutritious-Children/dp/B07BRQWB6H/ref=sr_1_45?dchild=1&keywords=healthy+foods&qid=1592121375&sr=8-45
",['Timios Mix Flavours Melts Healthy & Natural Energy Food Product For Children 9+ Months - Pack Of 2'],"['', '', '', '', '', '', '', '', '', 'This is a ', 'Vegetarian', ' product.', '', '', '', '100% Natural - Perfect for your Super Baby to keep him Energetic', '', 'Nutritional - Multigrain puffs. Not Fried, Low on Salt and Sugar', '', 'Lovely - Firm enough for little fingers to hold', '', 'Funny - Fun shapes help encourage creativity. Ideal for 1+ Years', '', '', '', '']",,? 280.00,3.7 out of 5 stars,215 ratings,https://images-na.ssl-images-amazon.com/images/I/516svDI5hHL.jpg,https://images-na.ssl-images-amazon.com/images/I/41uoK3OV7vL.jpg,https://images-na.ssl-images-amazon.com/images/I/515QIHLfxlL.jpg,https://images-na.ssl-images-amazon.com/images/I/412Y-HTMcuL.jpg
"https://www.amazon.in/Timios-Natural-Nutritious-Healthy-Flavours/dp/B01LXGXS81/ref=sr_1_83?dchild=1&keywords=healthy+foods&qid=1592121377&sr=8-83
","['Timios Snacks Mix Flavours Pack of 12 | Banana and Honey -3, Carrot and Cumin -3, Tomato and Cheese -3 and Spinach and Lime -3 | Healthy Snack for Kids']","['', '', '', '', '', '', '', '', '', 'This is a ', 'Vegetarian', ' product.', '', '', '', '100% Natural - Perfect for your Super Kid to keep him Energetic', '', 'Nutritional - Multigrain puffs. Not Fried, Low on Salt and Sugar', '', 'Healthy - Tomatoes, Cheese, Bananas, Honey, Spinach and Lime. Mix of Vitamins, Minerals and Fiber', '', 'Lovely - Firm enough for little fingers to hold', '', 'Funny - Fun shapes help encourage creativity. Ideal for 2+ Years', '', '', '', '']",,? 240.00,3.6 out of 5 stars,160 ratings,https://images-na.ssl-images-amazon.com/images/I/51GwHig54NL.jpg,https://images-na.ssl-images-amazon.com/images/I/51jmhxqKB%2BL.jpg,https://images-na.ssl-images-amazon.com/images/I/51Br8CA0GsL.jpg,https://images-na.ssl-images-amazon.com/images/I/41-c7IQAnOL.jpg
"https://www.amazon.in/True-Elements-Roasted-Sunflower-Watermelon/dp/B077TTWG8H/ref=sr_1_1?dchild=1&keywords=healthy+foods&qid=1592121375&sr=8-1
","['True Elements Antioxidant Seeds Mix - Roasted Sunflower, Pumpkin, Flax, Watermelon, Chia with Goji Berries 125gm - High in Protein']","['', '', '', '', '', '', '', '', '', 'This is a ', 'Vegetarian', ' product.', '', '', '', 'ANTIOXIDANT RICH: Power-packed with antioxidants, these seed mix can help in fighting off the free radicals and save you from immunity disorders.', '', 'SUGAR-FREE: This seeds mix is free from any added refined sugars, which can be good for maintaining the insulin levels of the blood.', '', 'IMMUNITY BOOSTER: This pack consists of Pumpkin seeds which contain magnesium in high amounts, thus helping in keeping you away from immunity disorders. They are rich in zinc which contributes to boosting immunity.', '', 'LOW CALORIE SNACK: Being low in calories, antioxidant seeds mix can help in reducing the extra weight and avoid you from the intake of high-calorie junk foods.', '', 'RICH IN VITAMIN E: Since these seeds are rich in vitamin E, they can help in preventing hair loss and strengthen the scalp. The presence of fatty acids such as omega-3 fats can also help in avoiding wrinkles.', '', '', '', '']", ? 120.00,? 119.00,4.2 out of 5 stars,706 ratings,https://images-na.ssl-images-amazon.com/images/I/41zLCrZoFZL.jpg,https://images-na.ssl-images-amazon.com/images/I/51o99dNzGwL.jpg,https://images-na.ssl-images-amazon.com/images/I/51z8nO3WetL.jpg,https://images-na.ssl-images-amazon.com/images/I/51QDZk4qkGL.jpg
"https://www.amazon.in/True-Elements-Added-Muesli-1000gm/dp/B07G184SJ2/ref=sr_1_264?dchild=1&keywords=healthy+foods&qid=1592121377&sr=8-264
",['True Elements Muesli No Added Sugar 1kg - Rich in Fibre'],"['', '', '', '', '', '', '', '', '', 'This is a ', 'Vegetarian', ' product.', '', '', '', 'ZERO CHOLESTEROL: Muesli No Added Sugar consists of Zero cholesterol & trans fat, hence can be helpful for the heart health and may keep several heart disorders at bay.', '', 'VITAMIN RICH: The minerals and vitamins present in No Added Sugar Muesli can help in the overall functioning of the body by keeping the dangerous bacteria away from entering into the body.', '', 'ANTIOXIDANT RICH: Antioxidants can protect the skin from free radical damage. Antioxidants prevent the foreign particles from entering into the body and sticking to the cells of the body.', '', 'NO ADDED SUGAR: It does not contain sugar at all, however, the only sugar it contains is that of grains, fruits and nuts which is naturally present in them.', '', 'FIBRE RICH: Being a rich source of dietary fibre, Muesli No Added Sugar promotes satiety and reduces hunger pangs, thus helping in weight loss.', '', '', '', '']", ? 450.00,? 427.00,4.2 out of 5 stars,610 ratings,https://images-na.ssl-images-amazon.com/images/I/41NKw4auxJL.jpg,https://images-na.ssl-images-amazon.com/images/I/51GA0e60KuL.jpg,https://images-na.ssl-images-amazon.com/images/I/51nTgH1RyYL.jpg,https://images-na.ssl-images-amazon.com/images/I/51MHFvI0ggL.jpg
"https://www.amazon.in/True-Elements-Whole-Oatmeal-Fruits/dp/B07RJWVQXL/ref=sr_1_64?dchild=1&keywords=healthy+foods&qid=1592121377&sr=8-64
",['True Elements Whole Oatmeal with Chia and Real Whole Fruits 1kg - No Added Sugar'],"['', '', '', '', '', '', '', '', '', 'This is a ', 'Vegetarian', ' product.', '', '', '', 'RICH DIETARY FIBRE: As oatmeal is packed with dietary fibres, it can help improve the gut and bowel movements, thereby contributing in improving constipation problems.', '', 'FREEZE-DRIED FRUITS: Whole Oatmeal consists of freeze-dried fruits with the taste, texture & feels as that of real fruits, with not a single layer of sugar over it unlike dehydrated fruits.', '', 'WHOLEGRAIN OATS: Made from wholegrain rolled oats, a bowl of oatmeal can keep you full for a longer duration and can help you avoid binge eating as it is packed with dietary fibres.', '', 'PROTEIN RICH: Packed with protein, a cool, soothing jar of oatmeal can give you the required energy to sustain throughout the day.', '', 'BETA GLUCAN: Whole Oatmeal contains a soluble fiber called beta-glucan that can help improve insulin response and reduce blood sugar too.', '', '', '', '']", ? 520.00,? 492.00,4.1 out of 5 stars,527 ratings,https://images-na.ssl-images-amazon.com/images/I/41JUdEy-k9L.jpg,https://images-na.ssl-images-amazon.com/images/I/51-DopzFSRL.jpg,https://images-na.ssl-images-amazon.com/images/I/41Pu459uNvL.jpg,https://images-na.ssl-images-amazon.com/images/I/41m7FUDrIyL.jpg
"https://www.amazon.in/Ultimate-Nutrition-Creatine-Monohydrate-300/dp/B00CX95II0/ref=sr_1_220?dchild=1&keywords=nutrition&qid=1590855309&sr=8-220
",['Ultimate Nutrition Creatine Monohydrate - 300 g'],"['', '', '', 'Creatine is, however, more than just an ergogenic nutrient', '', 'It has a voluminizing effect on the muscle', '', 'Muscle looks larger but more importantly, has improved strength and has high energy and intensity', '', '', '', '']", ? 999.00,? 865.00,4.0 out of 5 stars,456 ratings,https://images-na.ssl-images-amazon.com/images/I/417b2zCil8L.jpg,https://images-na.ssl-images-amazon.com/images/I/41uGzVDtyML.jpg,https://images-na.ssl-images-amazon.com/images/I/41bo8OKMjWL.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V19223467
"https://www.amazon.in/UrbanBotanics%C2%AE-Activated-Charcoal-Whitening-Powder/dp/B07VB2WY7F/ref=sr_1_89?dchild=1&keywords=personal+hygiene&qid=1590853052&sr=8-89
",['UrbanBotanics® Activated Charcoal Teeth Whitening Powder - Enamel Safe Teeth Whitener - Suitable for Sensitive teeth - 100g (Mint Flavor)'],"['', '', '', 'UrbanBotanics Charcoal Teeth Whitening Powder whitens your teeth with the power of activated coconut charcoal. It’s your new best friend for detoxifying the mouth, removing bad breath, and gently polishing away stains quickly and easily. Best of all, it’s free from harmful chemicals, artificial flavors and colors.', '', ""Our naturally brilliant formula eliminates stains caused by coffee, wine, and other foods you can't live without. With as little as one dab and a brush stroke, our powder leaves your teeth whiter without the sensitivity associated with standard kits and strips."", '', 'A little bit goes a long way - our powder can last 250 uses, so don’t be fooled by the small appearance of the jar.', '', 'Using our charcoal powder to whiten your teeth is easy. Wet a toothbrush and dip it in the powder. Gently brush teeth for 1-2 minutes. Rinse thoroughly and spit close to the drain with water running. Use once or twice daily. Enjoy a whiter, healthier smile, the natural way! :)', '', 'MADE IN INDIA: Made in INDIA with Expertise and Topmost Industry Standards with Utmost Care and Perfection. Our Product Is Cruelty Free And Not Tested On Animals. We Use The Best Natural Ingredients and make sure that your hairs get natural harsh free care.', '', '', '', '']", ? 650.00,? 349.00,4.3 out of 5 stars,388 ratings,https://images-na.ssl-images-amazon.com/images/I/41sR2dWVIYL.jpg,https://images-na.ssl-images-amazon.com/images/I/5138x7kfMTL.jpg,https://images-na.ssl-images-amazon.com/images/I/51rUhTB5QwL.jpg,https://images-na.ssl-images-amazon.com/images/I/51xMCtUsvvL.jpg
"https://www.amazon.in/Uspray-Toilet-Seat-Sanitizer-Pack/dp/B074RG7QH3/ref=sr_1_57?dchild=1&keywords=personal+hygiene&qid=1590853052&sr=8-57
",['Uspray Toilet Seat Sanitizer - 50 ml (Pack of 2)'],"['', '', '', 'Gives maximum protection against germs and bacteria', '', 'Can be used on toilet seats, flush handles, knobs, faucets and dries quickly', '', 'Comes in a travel friendly pack', '', 'Removes foul odour', '', '', '', '']", ? 198.00,? 190.00,4.2 out of 5 stars,141 ratings,https://images-na.ssl-images-amazon.com/images/I/41Q6uWj5dvL.jpg,https://images-na.ssl-images-amazon.com/images/I/41Q6uWj5dvL.jpg,https://images-na.ssl-images-amazon.com/images/I/51HeJ3o%2BJfL.jpg,https://images-na.ssl-images-amazon.com/images/I/61X1G6BNFkL.jpg
"https://www.amazon.in/VWash-Plus-Intimate-Hygiene-Wash/dp/B00KAZYKCE/ref=sr_1_7?dchild=1&keywords=personal+hygiene&qid=1590853050&sr=8-7
",['VWash Plus Intimate Hygiene Wash - 100 ml'],"['', '', '', 'Daily use intimate hygiene wash', '', 'Feminine care and hygiene', '', 'VWash Plus leaves you feeling comfortable & fresh all day long', '', 'It is safer to be used during menstruation & even during pregnancy', '', '', '', '']",,? 180.00,4.3 out of 5 stars,701 ratings,https://images-na.ssl-images-amazon.com/images/I/41oisfJFyyL.jpg,https://images-na.ssl-images-amazon.com/images/I/31akc7nKbEL.jpg,https://images-na.ssl-images-amazon.com/images/I/415Anp7JUZL.jpg,https://images-na.ssl-images-amazon.com/images/I/41RSj849hvL.jpg
"https://www.amazon.in/VWash-Plus-Intimate-Hygiene-Wash/dp/B00S6KDGNE/ref=sr_1_4?dchild=1&keywords=personal+hygiene&qid=1590853050&sr=8-4
",['VWash Plus Intimate Hygiene Wash - 200 ml'],"['', '', '', 'Maintains ideal vaginal PH level of 3.5', '', 'Lactic acid formulation', '', 'Daily usage helps prevent itchiness, irritation, dryness and bad odour', '', '', '', '']", ? 300.00,? 290.00,4.3 out of 5 stars,"3,070 ratings",https://images-na.ssl-images-amazon.com/images/I/41fpo8S7g2L.jpg,https://images-na.ssl-images-amazon.com/images/I/31akc7nKbEL.jpg,https://images-na.ssl-images-amazon.com/images/I/410v3xY12GL.jpg,https://images-na.ssl-images-amazon.com/images/I/31l4IjzQFKL.jpg
"https://www.amazon.in/VWash-Plus-Intimate-Hygiene-Wash/dp/B01N75HPUA/ref=sr_1_5?dchild=1&keywords=personal+hygiene&qid=1590853050&sr=8-5
",['VWash Plus Intimate Hygiene Wash - 350 ml'],"['', '', '', 'Lactic acid formulation that ensures pH levels of 3.5 to 4.5', '', 'Daily washing with VWash plus leaves a fresh sensation and maintains healthy vaginal flora', '', 'Helps to prevent itchiness, irritation, dryness, unpleasant odours and leaves you feeling refreshed', '', 'Pack gives great convenience and ease of usage with a pump delivery and it is a great value proposition for people who are currently using 100ml or 200ml bottle', '', 'Fragrance : Sea Buckthorn oil and Tea Tree Oil', '', '', '', '']", ? 415.00,? 395.00,4.4 out of 5 stars,917 ratings,https://images-na.ssl-images-amazon.com/images/I/31s89IEeaWL.jpg,https://images-na.ssl-images-amazon.com/images/I/31akc7nKbEL.jpg,https://images-na.ssl-images-amazon.com/images/I/41C%2BhwPiBbL.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel._V19223467
